seed,protocol,case_id,gt_et_voxels,small_gt_lesions,baseline_pred_et_voxels,baseline_et_dice,baseline_hd95_mm,baseline_boundary_dice,baseline_boundary_valid,baseline_small_detected_lesions,baseline_small_missed_lesions,baseline_small_gt_anchored_dice,lhfc_pred_et_voxels,lhfc_et_dice,lhfc_hd95_mm,lhfc_boundary_dice,lhfc_boundary_valid,lhfc_small_detected_lesions,lhfc_small_missed_lesions,lhfc_small_gt_anchored_dice,full_pred_et_voxels,full_et_dice,full_hd95_mm,full_boundary_dice,full_boundary_valid,full_small_detected_lesions,full_small_missed_lesions,full_small_gt_anchored_dice,small_detection_gain,small_dice_gain,et_dice_gain,hd95_improvement,boundary_dice_improvement,all_models_boundary_valid,regression_score
55,main_experiment,BraTS20_Training_332,1918,1,1076,0.7134268537074149,3.1622776601683795,0.6204918032786885,True,0,1,0.0,1332,0.7686153846153846,2.257410154028133,0.7614814814814815,True,0,1,0.0,1305,0.774433757368911,2.487383480979488,0.7589820359281437,True,0,1,0.0,0,0.0,0.061006903661496,0.6748941791888918,0.1384902326494552,True,-0.9903771441103124
55,main_experiment,BraTS20_Training_337,27216,0,24469,0.8879171906742769,4.123105625617661,0.9175577785443256,True,0,0,,24915,0.9028792848784792,3.605551275463989,0.9359095970635544,True,0,0,,24478,0.893333849189461,4.123105625617661,0.9248054230479538,True,0,0,,0,,0.0054166585151841,0.0,0.0072476445036281,True,0.5146199575441992
55,main_experiment,BraTS20_Training_339,38523,0,40671,0.9231759981816804,1.6049159094901018,0.9498784161434326,True,0,0,,39818,0.9398654599762576,1.4142135623730951,0.9604417109309478,True,0,0,,39322,0.9351403429892736,1.4142135623730951,0.9608507036292456,True,0,0,,0,,0.0119643448075931,0.1907023471170066,0.010972287485813,True,0.4190026632835733
55,main_experiment,BraTS20_Training_340,30930,0,29026,0.9395223163653346,1.0,0.9854318981857568,True,0,0,,29890,0.9488326208484053,1.0,0.9861540045295448,True,0,0,,28674,0.9406751224750016,1.0,0.984749226979718,True,0,0,,0,,0.001152806109667,0.0,-0.0006826712060388,True,0.5929825264549731
55,main_experiment,BraTS20_Training_360,40064,0,43288,0.9340867645647376,2.0,0.9279971413257102,True,0,0,,42977,0.924434917691261,3.0,0.9117732861012712,True,0,0,,42076,0.9289018748478208,2.8284271247461903,0.92196261682243,True,0,0,,0,,-0.0051848897169166,-0.8284271247461903,-0.0060345245032803,True,0.9013533410137684
123,stability_runner,BraTS20_Training_018,1695,0,4710,0.5083528493364559,26.69643637996848,0.4455974842767295,True,0,0,,3579,0.6204019719378081,18.772292769218687,0.6532748143146523,True,0,0,,3000,0.6794462193823216,16.175592184046344,0.7421338155515371,True,0,0,,0,,0.1710933700458657,10.520844195922134,0.2965363312748075,True,-3.234793019580244
123,stability_runner,BraTS20_Training_021,3003,0,6845,0.6054021121039805,6.164414002968976,0.4763351050366995,True,0,0,,6325,0.6380789022298456,3.278038007808645,0.5953439707036359,True,0,0,,5910,0.6572422304499046,3.0,0.6464190981432361,True,0,0,,0,,0.051840118345924,3.164414002968976,0.1700839931065365,True,-0.6763886225178606
123,stability_runner,BraTS20_Training_026,23676,0,24673,0.6712031272621978,9.899494936611664,0.4019579447372994,True,0,0,,24338,0.6985462573416087,7.599288438215619,0.5208377744617353,True,0,0,,24802,0.7154173026940055,6.164414002968976,0.5679933665008292,True,0,0,,0,,0.0442141754318077,3.735080933642689,0.1660354217635298,True,-0.7653466047275301
123,stability_runner,BraTS20_Training_030,6149,0,8048,0.7569204761569346,12.36931687685298,0.6555906296727031,True,0,0,,7427,0.7902180318208604,4.69041575982343,0.7533692722371967,True,0,0,,6988,0.8009438989114714,5.0990195135927845,0.7970844504021448,True,0,0,,0,,0.0440234227545368,7.270297363260196,0.1414938207294417,True,-1.320689087453891
123,stability_runner,BraTS20_Training_035,24262,1,33154,0.7393757837536575,3.4641016151377544,0.7124173292710114,True,0,1,0.0,33669,0.7671540280678738,2.8284271247461903,0.7842474111781319,True,0,1,0.0,34356,0.7627691152888192,2.449489742783178,0.7845626072041166,True,0,1,0.0,0,0.0,0.0233933315351616,1.0146118723545765,0.0721452779331052,True,0.5531761471000458
123,stability_runner,BraTS20_Training_038,26254,0,28622,0.6846708943800569,13.92838827718412,0.6311855168386218,True,0,0,,27555,0.7467152335111227,3.0,0.767044184486998,True,0,0,,28455,0.7593631760770623,5.196152422706632,0.7970309425862994,True,0,0,,0,,0.0746922816970053,8.732235854477487,0.1658454257476775,True,-1.822969787485844
123,stability_runner,BraTS20_Training_058,6708,0,11773,0.5803798495752395,17.60397475861779,0.5231229899079517,True,0,0,,11811,0.5992764188131109,14.88454637045654,0.5819559228650137,True,0,0,,12756,0.5776818742293465,11.489125293076055,0.5565422768068021,True,0,0,,0,,-0.002697975345893,6.114849465541735,0.0334192868988504,True,-0.2217787397196087
123,stability_runner,BraTS20_Training_060,16172,0,18839,0.7664448316243466,2.23606797749979,0.8204718538637695,True,0,0,,18660,0.825734956361966,1.4142135623730951,0.9296771340114992,True,0,0,,18076,0.8305886475122635,1.4142135623730951,0.9447980951455368,True,0,0,,0,,0.0641438158879168,0.8218544151266947,0.1243262412817671,True,0.1816897895055644
123,stability_runner,BraTS20_Training_071,11713,0,9199,0.7923680183626626,12.976888838089437,0.6391634436327174,True,0,0,,9402,0.8358986502486384,6.4031242374328485,0.7549379232505643,True,0,0,,9153,0.8387807917185852,4.47213595499958,0.7713876967095851,True,0,0,,0,,0.0464127733559226,8.504752883089857,0.1322242530768677,True,-1.509077122094275
123,stability_runner,BraTS20_Training_089,18581,1,16945,0.9431402353206104,63.70361051107004,0.8805826796862494,True,0,1,0.0,16482,0.9385392008670108,62.88123412623305,0.8985083807473474,True,0,1,0.0,16231,0.9316902217626106,62.88123412623305,0.8832294359130303,True,0,1,0.0,0,0.0,-0.0114500135579996,0.8223763848369856,0.0026467562267808,True,1.1431055222860635
123,stability_runner,BraTS20_Training_093,24337,1,26975,0.9141331462425945,2.8284271247461903,0.8448288083929963,True,0,1,0.0,26242,0.932995907392396,1.7320508075688772,0.9189692000275616,True,0,1,0.0,25236,0.9459181409234866,1.4142135623730951,0.9554191677345384,True,0,1,0.0,0,0.0,0.0317849946808922,1.4142135623730951,0.110590359341542,True,0.164684567555838
123,stability_runner,BraTS20_Training_101,13927,3,15925,0.7829961141632051,6.77862368059396,0.7124980073330145,True,0,3,0.0,15228,0.8178357057108557,5.744562646538029,0.8257289620788639,True,0,3,0.0,14358,0.8425667314831182,6.164414002968976,0.8759949416052965,True,0,3,0.0,0,0.0,0.059570617319913,0.6142096776249835,0.1634969342722819,True,-0.0838325080592775
123,stability_runner,BraTS20_Training_103,37271,0,30362,0.7925716735912942,4.69041575982343,0.672068676716918,True,0,0,,29124,0.8281948941938398,3.605551275463989,0.8158605730811674,True,0,0,,28458,0.8326005264038704,4.0,0.84162879070114,True,0,0,,0,,0.0400288528125761,0.6904157598234297,0.1695601139842221,True,-0.1478960421748429
123,stability_runner,BraTS20_Training_112,48172,1,52131,0.9191549604697766,2.449489742783178,0.8748276612727669,True,0,1,0.0,50604,0.9477200939499474,1.4142135623730951,0.95646615762015,True,0,1,0.0,48718,0.955041799979358,1.0,0.9748806662378552,True,0,1,0.0,0,0.0,0.0358868395095813,1.449489742783178,0.1000530049650881,True,0.2404754188830913
123,stability_runner,BraTS20_Training_131,8067,0,7970,0.8704869988152397,4.242640687119285,0.85039941902687,True,0,0,,8152,0.8785991738084962,2.8284271247461903,0.9086166273981824,True,0,0,,8430,0.8773716433290901,2.8284271247461903,0.9086697551290536,True,0,0,,0,,0.0068846445138504,1.4142135623730945,0.0582703361021835,True,0.578123871461941
123,stability_runner,BraTS20_Training_139,4467,0,4079,0.8647320383805289,2.8284271247461903,0.839208410636982,True,0,0,,4533,0.8971111111111111,2.8284271247461903,0.8904028436018957,True,0,0,,4547,0.9017084535167518,2.23606797749979,0.8986406619385343,True,0,0,,0,,0.0369764151362228,0.5923591472464005,0.0594322513015522,True,0.7431306278828274
123,stability_runner,BraTS20_Training_155,29300,1,25007,0.8594840444141639,3.0,0.8384676354029063,True,0,1,0.0,24645,0.8940216887570673,2.23606797749979,0.9210668235524831,True,0,1,0.0,24618,0.9004414110315665,2.0,0.931875,True,0,1,0.0,0,0.0,0.0409573666174025,1.0,0.0934073645970937,True,0.3882574255529148
123,stability_runner,BraTS20_Training_174,25207,1,23676,0.916719513941452,2.23606797749979,0.8794338335607094,True,0,1,0.0,23798,0.9271706968676664,2.0,0.9117695473251028,True,0,1,0.0,23512,0.9279747121246332,2.0,0.914288044364704,True,0,1,0.0,0,0.0,0.0112551981831811,0.2360679774997898,0.0348542108039946,True,1.0128636622369966
123,stability_runner,BraTS20_Training_193,29758,0,89,0.0,92.7523584605804,0.0,True,0,0,,2465,0.0,88.82004278314665,0.0,True,0,0,,894,0.0,90.825106634406,0.0,True,0,0,,0,,0.0,1.9272518261743985,0.0,True,0.9298471274610124
123,stability_runner,BraTS20_Training_200,4539,0,4358,0.8710801393728222,2.8284271247461903,0.8346262341325811,True,0,0,,4375,0.87727170742652,2.23606797749979,0.884,True,0,0,,4267,0.8871224165341812,2.23606797749979,0.9085120643431636,True,0,0,,0,,0.0160422771613589,0.5923591472464005,0.0738858302105824,True,0.6289166571480803
123,stability_runner,BraTS20_Training_205,4439,0,4335,0.9311602461819012,1.4142135623730951,0.9666794331673688,True,0,0,,3874,0.9120654396728016,1.0,0.9736157562244518,True,0,0,,3770,0.901936898526008,1.0,0.964047442550037,True,0,0,,0,,-0.029223347655893,0.4142135623730951,-0.0026319906173317,True,1.271327111771001
123,stability_runner,BraTS20_Training_206,5096,0,6674,0.8222599830076466,4.381546345832435,0.6248149244891916,True,0,0,,6470,0.8111706726612485,12.437812189818365,0.686965811965812,True,0,0,,5361,0.8847661853304006,3.0,0.8578993821712269,True,0,0,,0,,0.062506202322754,1.3815463458324349,0.2330844576820352,True,-0.7963552995275913
123,stability_runner,BraTS20_Training_216,17097,3,19499,0.7460378183408023,2.23606797749979,0.7936455035271899,True,0,3,0.0,25214,0.7436364066082106,3.1622776601683795,0.7671854114951308,True,0,3,0.0,27739,0.7115264519582478,3.605551275463989,0.7229251358881834,True,0,3,0.0,0,0.0,-0.0345113663825544,-1.369483297964199,-0.0707203676390064,True,2.187416443398462
123,stability_runner,BraTS20_Training_223,30477,0,33080,0.9321396541686988,3.0,0.8495641971169963,True,0,0,,29821,0.945338153835948,1.4142135623730951,0.9566872917658258,True,0,0,,28386,0.934339058491752,1.4142135623730951,0.9431235431235432,True,0,0,,0,,0.0021994043230531,1.5857864376269049,0.0935593460065468,True,0.2629016435880217
123,stability_runner,BraTS20_Training_231,40450,0,34468,0.8877439333671481,9.899494936611664,0.7731731081519974,True,0,0,,34605,0.8862567450536274,9.433981132056603,0.7754624209786936,True,0,0,,33857,0.8839274900076709,5.385164807134504,0.7646887045905852,True,0,0,,0,,-0.0038164433594771,4.514330129477162,-0.0084844035614121,True,0.448572301465943
123,stability_runner,BraTS20_Training_248,36340,2,40631,0.8306764885476349,2.23606797749979,0.7814500131002733,True,0,2,0.0,41101,0.8643741687219948,2.23606797749979,0.8793085162795631,True,2,0,0.5366146458583434,41428,0.8733926550766382,1.7320508075688772,0.8961458000921888,True,2,0,0.5034153005464481,2,0.5034153005464481,0.0427161665290033,0.5040171699309126,0.1146957869919155,True,0.3251550095630215
123,stability_runner,BraTS20_Training_260,17858,1,18346,0.9005082311346813,4.58257569495584,0.7703088855626616,True,0,1,0.0,19136,0.8789533437854787,4.123105625617661,0.725786777262747,True,0,1,0.0,18068,0.8964538217446975,4.242640687119285,0.7775759148715287,True,0,1,0.0,0,0.0,-0.0040544093899838,0.339935007836555,0.007267029308867,True,1.2088468364593428
123,stability_runner,BraTS20_Training_261,9426,8,4247,0.4901630951510276,15.748015748023622,0.4821484661292011,True,0,8,0.0,10710,0.6841477949940405,8.774964387392123,0.8188788426763111,True,4,4,0.1322868515665126,10048,0.6878915477046318,7.54983443527075,0.8198534908058006,True,4,4,0.1369240614948701,4,0.1369240614948701,0.1977284525536042,8.198181312752872,0.3377050246765994,True,-3.0678351615434747
123,stability_runner,BraTS20_Training_267,5256,0,3998,0.7843094877890642,17.146428199482248,0.777431906614786,True,0,0,,4670,0.849083215796897,16.382894018310154,0.8965272856130404,True,0,0,,4847,0.8728100564188854,1.4142135623730951,0.9338095238095238,True,0,0,,0,,0.0885005686298212,15.732214637109152,0.1563776171947377,True,-3.231768073901119
123,stability_runner,BraTS20_Training_298,94,3,56,0.0266666666666666,17.27280548908755,0.1224489795918367,True,0,3,0.0,363,0.3150984682713348,12.545370774973042,0.5175644028103045,True,1,2,0.0978260869565217,109,0.5024630541871922,15.178803000639824,0.775,True,1,2,0.1635220125786163,1,0.1635220125786163,0.4757963875205255,2.0940024884477264,0.6525510204081633,True,-4.262033914036183
123,stability_runner,BraTS20_Training_309,1976,4,2508,0.6480820695807314,16.054543530560323,0.6437015898899306,True,2,2,0.1659891598915989,4549,0.4931800766283525,23.322715497683355,0.48837784371909,True,2,2,0.0571242680546519,3799,0.5735064935064935,15.159149900566783,0.6067610517191563,True,2,2,0.0961098398169336,0,-0.0698793200746652,-0.0745755760742379,0.8953936299935403,-0.0369405381707743,True,1.4404535484708008
123,stability_runner,BraTS20_Training_323,4674,0,4039,0.0002295420635831,42.94938530513403,0.0,True,0,0,,4581,0.008860075634792,45.37399606805594,0.0159449175575285,True,0,0,,3074,0.005162622612287,45.6229105852952,0.0069522314420273,True,0,0,,0,,0.0049330805487038,-2.673525280161165,0.0069522314420273,True,1.8500237897554703
123,stability_runner,BraTS20_Training_332,1918,1,996,0.6753603294440631,3.177712373187085,0.5302521008403361,True,0,1,0.0,1714,0.7544052863436124,2.449489742783178,0.7366412213740458,True,1,0,0.0754716981132075,1542,0.761849710982659,2.23606797749979,0.7651098901098901,True,1,0,0.0327868852459016,1,0.0327868852459016,0.0864893815385958,0.9416443956872952,0.2348577892695539,True,-0.7171331416227504
123,stability_runner,BraTS20_Training_337,27216,0,25407,0.8610303479467153,3.4641016151377544,0.8785208917367507,True,0,0,,25603,0.907438611105852,2.23606797749979,0.9457406177349718,True,0,0,,24632,0.907190248418454,3.0,0.9404944940785372,True,0,0,,0,,0.0461599004717386,0.4641016151377544,0.0619736023417865,True,0.7502321654180489
123,stability_runner,BraTS20_Training_339,38523,0,45160,0.8823536441093173,4.0,0.8776288547455595,True,0,0,,39912,0.9315229170650856,2.0,0.9472995437343048,True,0,0,,38227,0.9337589576547232,1.4142135623730951,0.959909735199746,True,0,0,,0,,0.0514053135454058,2.585786437626905,0.0822808804541865,True,0.1400799640009356
123,stability_runner,BraTS20_Training_340,30930,0,30606,0.9265795631825272,1.4142135623730951,0.9512478556803718,True,0,0,,29709,0.9443757317897724,1.0,0.9861916306524718,True,0,0,,28945,0.9431315240083508,1.0,0.983841351450606,True,0,0,,0,,0.0165519608258234,0.4142135623730951,0.032593495770234,True,0.9929709553678928
123,stability_runner,BraTS20_Training_360,40064,0,48666,0.8872534655697059,5.0990195135927845,0.776213050752928,True,0,0,,58222,0.8084569521600228,27.76688675382964,0.6880718226364665,True,0,0,,49113,0.8825145497157338,20.904544960366877,0.8107079714044123,True,0,0,,0,,-0.004738915853972,-15.805525446774087,0.0344949206514842,True,4.415646538111175
